latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
38.04392,67.26974,303.17,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,290.67,1.44,N
38.0585,67.26019,303.22,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,292.07,9.38,N
38.05723,67.26638,310.13,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,292.48,9.38,N
38.05597,67.27255,306.12,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,292.35,2.45,N
38.05341,67.26514,350.14,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,309.43,9.38,N
38.05469,67.2589,311.69,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,293.04,9.38,N
38.05212,67.27137,317.42,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,293.78,2.45,N
38.04957,67.26391,344.06,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,304.26,15.41,N
38.05085,67.25768,312.27,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,292.44,15.41,N
38.04829,67.27012,316.47,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,292.34,2.02,N
38.04702,67.2565,303.69,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,292.05,15.41,N
38.04575,67.26267,308.96,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,292.27,15.41,N
38.04448,67.26882,304.55,0.55,0.42,2025-06-26,2148,N,nominal,2.0NRT,291.02,2.02,N
38.20852,64.73898,305.63,0.43,0.38,2025-06-26,2148,N,nominal,2.0NRT,291.13,0.84,N
38.24878,64.4401,301.74,0.42,0.38,2025-06-26,2148,N,nominal,2.0NRT,290.52,0.46,N
38.1629,64.59212,301.94,0.43,0.38,2025-06-26,2148,N,nominal,2.0NRT,291.54,0.73,N
38.12939,64.67423,307.57,0.43,0.38,2025-06-26,2148,N,nominal,2.0NRT,292.1,1.07,N
39.50817,54.32677,307.99,0.44,0.46,2025-06-26,2148,N,nominal,2.0NRT,292.76,0.8,N
37.02214,69.42723,302.98,0.49,0.48,2025-06-26,2148,N,nominal,2.0NRT,290.34,0.72,N
37.02412,69.42664,301.86,0.49,0.48,2025-06-26,2148,N,nominal,2.0NRT,290.53,0.88,N
37.88744,65.08784,305.79,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,291.39,0.73,N
37.8295,65.17706,310.36,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,291.78,0.93,N
37.82694,65.17092,307.92,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,291.87,1.44,N
37.82342,65.16985,302.16,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,290.97,0.56,N
37.80444,65.19092,301.68,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,291.47,0.72,N
37.80349,65.18914,306.07,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,291.66,0.61,N
37.75694,65.21802,304.86,0.46,0.39,2025-06-26,2148,N,nominal,2.0NRT,290.92,0.64,N
37.96157,62.66457,311.43,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,294.03,1.21,N
39.04208,54.2504,356.59,0.44,0.46,2025-06-26,2148,N,nominal,2.0NRT,299.79,11.6,N
39.03778,54.24972,333.91,0.44,0.46,2025-06-26,2148,N,nominal,2.0NRT,292.03,4.32,N
37.98882,61.87934,327.09,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.69,2.79,N
37.98413,61.88719,328.77,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.26,3.47,N
37.88778,62.023,307.1,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.29,0.71,N
37.79716,62.5508,334.37,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,294.26,4.56,N
37.78872,62.53937,326.86,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.82,2.41,N
37.78431,62.52443,328.12,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.38,2.54,N
38.85332,54.22854,311.18,0.44,0.46,2025-06-26,2148,N,nominal,2.0NRT,291.15,1.41,N
38.85284,54.23372,313.75,0.44,0.46,2025-06-26,2148,N,nominal,2.0NRT,291.31,1.03,N
38.8423,54.20572,305.26,0.44,0.46,2025-06-26,2148,N,nominal,2.0NRT,291.57,0.47,N
37.77631,62.10042,308.55,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.49,0.79,N
38.43365,57.45397,317.84,0.47,0.4,2025-06-26,2148,N,nominal,2.0NRT,293.92,1.62,N
37.84632,61.60314,316.37,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.84,1.19,N
37.77779,62.02828,309.38,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.15,0.9,N
37.84303,61.60231,302,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.96,0.63,N
37.74423,62.12837,319.74,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.62,1.62,N
37.74352,62.13272,300.54,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290,0.71,N
37.7429,62.0736,303.59,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290,0.55,N
37.72874,62.09713,303.22,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.7,1.53,N
37.72545,62.09627,326.23,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.99,1.53,N
37.74603,61.84372,318.53,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.07,1.29,N
37.79496,61.49552,312.42,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.39,1.01,N
37.66908,62.2382,326.37,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.37,2.49,N
37.66176,62.24084,321.43,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.73,1.52,N
37.65774,62.24433,301.94,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,288.91,0.77,N
37.65801,62.11726,302.59,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.6,0.29,N
37.64039,62.20343,302.51,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.66,0.58,N
37.62834,62.21391,313.57,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.76,1.35,N
37.62563,62.16779,309.41,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.87,0.93,N
37.62548,62.12694,308.83,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.78,0.78,N
37.62075,62.13476,307.2,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.35,0.75,N
37.62003,62.13911,318.26,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.31,2.15,N
38.2606,57.65825,307.2,0.46,0.39,2025-06-26,2148,N,nominal,2.0NRT,295.1,2.25,N
38.21953,57.98857,318.67,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,292.64,1.98,N
37.65439,61.90822,313.89,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.83,2.3,N
37.61745,62.13391,306.04,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.84,0.75,N
38.19419,58.10298,313.75,0.44,0.38,2025-06-26,2148,N,nominal,2.0NRT,291.42,0.71,N
37.62874,61.96033,305.14,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.93,0.53,N
37.65529,61.6303,311.78,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.42,0.76,N
37.56775,62.08603,301.93,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,288.93,0.43,N
37.61457,61.6065,324.25,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.52,1.92,N
37.61128,61.60567,339.66,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,296.93,3.02,N
37.61612,61.57541,308.09,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.02,1.61,N
37.5582,61.93439,314.36,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.96,1.29,N
37.61283,61.57458,320.6,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.89,1.61,N
37.60799,61.60484,322.22,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.09,3.02,N
37.61214,61.5789,317.61,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.78,1.58,N
37.58369,61.75609,302.34,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.06,0.5,N
37.60954,61.57375,321.41,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.6,2.1,N
37.60571,61.5548,328.54,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.32,1.6,N
37.60242,61.55397,309.65,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.4,1.6,N
37.59668,61.52555,335.89,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.68,4.34,N
37.59117,61.56012,315.47,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,294.31,0.82,N
37.5927,61.52904,339.47,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,294.57,3.54,N
37.59133,61.53768,301.53,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.92,0.53,N
37.58788,61.55929,301.82,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.67,0.82,N
37.50145,61.9875,305.56,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.92,0.69,N
38.0579,58.16391,305.12,0.44,0.38,2025-06-26,2148,N,nominal,2.0NRT,294.06,0.86,N
37.95044,58.83563,310.79,0.42,0.37,2025-06-26,2148,N,nominal,2.0NRT,290.89,1.09,N
37.44801,62.11155,316.46,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.17,1.37,N
37.44712,62.07512,315.54,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.54,1.31,N
37.48201,61.84041,318.37,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,297.16,2.3,N
37.40498,62.30905,304.93,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.24,0.52,N
37.40426,62.31341,303.75,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.71,0.41,N
37.94802,58.58927,307.58,0.42,0.38,2025-06-26,2148,N,nominal,2.0NRT,292.21,0.85,N
37.94081,58.56294,318,0.42,0.38,2025-06-26,2148,N,nominal,2.0NRT,293.59,1.63,N
37.83781,59.1445,323.01,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,291.46,1.5,N
37.62297,60.43812,306.68,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.81,0.64,N
37.62231,60.4425,300.11,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.98,0.35,N
37.83635,58.93045,304.91,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,290.32,0.56,N
37.6341,60.34099,312.69,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.63,1.27,N
37.79968,59.11963,313.86,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,290.67,1.69,N
37.79904,59.12427,316.42,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,290.44,1.69,N
37.83935,58.80495,329.25,0.42,0.37,2025-06-26,2148,N,nominal,2.0NRT,291.36,3.15,N
37.79563,59.12353,324.33,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,290.58,1.69,N
37.83655,58.79948,316.87,0.42,0.37,2025-06-26,2148,N,nominal,2.0NRT,290.16,1.57,N
37.51095,61.01469,330.05,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,293.87,2.38,N
37.7991,59.04762,303.58,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,289.48,0.64,N
37.50235,61.02605,321.92,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.46,1.96,N
37.78585,59.09269,313.13,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,289.72,1.12,N
37.76854,58.98816,302.54,0.41,0.37,2025-06-26,2148,N,nominal,2.0NRT,290.74,0.61,N
37.82771,58.38372,313.14,0.43,0.38,2025-06-26,2148,N,nominal,2.0NRT,292.44,0.95,N
37.21854,62.39881,299.91,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,288.98,0.85,N
37.348,61.36198,315.3,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.87,1.53,N
37.34731,61.36628,318.76,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.65,1.5,N
37.46883,60.30897,308.85,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.15,0.48,N
37.46819,60.31335,301.79,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.97,0.48,N
37.33658,61.10859,303.61,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.2,0.8,N
37.11947,62.3614,330.3,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,294.8,2.63,N
37.11543,62.36489,317.89,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.81,2.63,N
37.30446,61.12056,303.85,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.69,0.74,N
37.03583,62.41438,303.12,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,292.57,2.31,N
37.03178,62.41787,315.51,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,294.35,2.31,N
37.18669,60.67327,301.95,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,288.87,0.52,N
37.45487,57.68893,303.67,0.45,0.39,2025-06-26,2148,N,nominal,2.0NRT,289.98,1.11,N
36.5921,61.62106,301.09,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.67,0.66,N
36.49573,61.79492,304.67,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.41,0.38,N
37.33442,55.52261,305.32,0.55,0.43,2025-06-26,2148,N,nominal,2.0NRT,289.78,1.47,N
36.47297,61.45756,307.89,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,291.34,0.57,N
36.46386,60.85099,328.69,0.38,0.36,2025-06-26,2148,N,nominal,2.0NRT,294.14,2.8,N
36.99276,56.23009,301.89,0.51,0.41,2025-06-26,2148,N,nominal,2.0NRT,287.83,0.77,N
36.47883,59.74614,305.37,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.71,1.22,N
36.94495,54.88787,320.51,0.39,0.44,2025-06-26,2148,N,nominal,2.0NRT,291.54,1.88,N
36.27296,59.64926,305.29,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,290.89,0.33,N
36.23693,59.73077,306.53,0.39,0.36,2025-06-26,2148,N,nominal,2.0NRT,289.95,0.81,N
36.34472,58.6787,312.09,0.41,0.37,2025-06-26,2150,N,nominal,2.0NRT,292.94,1.91,N
36.33919,58.66805,313.46,0.41,0.37,2025-06-26,2150,N,nominal,2.0NRT,291.11,1.35,N
36.4795,54.9024,301.79,0.39,0.44,2025-06-26,2150,N,nominal,2.0NRT,288.68,0.58,N
36.29895,54.78593,303.1,0.39,0.44,2025-06-26,2150,N,nominal,2.0NRT,290.11,0.97,N
35.35486,60.21511,309.57,0.38,0.36,2025-06-26,2150,N,nominal,2.0NRT,289.61,0.94,N
33.75191,59.14551,297.95,0.39,0.36,2025-06-26,2150,N,nominal,2.0NRT,287.46,0.61,N
32.92257,60.23414,302.33,0.38,0.36,2025-06-26,2150,N,nominal,2.0NRT,291.66,1,N
32.63519,59.75844,300.9,0.38,0.36,2025-06-26,2150,N,nominal,2.0NRT,287.39,0.59,N
33.04137,56.84692,326.78,0.44,0.38,2025-06-26,2150,N,nominal,2.0NRT,299.92,3.18,N
30.66459,56.62041,310.66,0.43,0.38,2025-06-26,2150,N,nominal,2.0NRT,293.43,1.41,N
30.49023,56.81985,305.24,0.42,0.38,2025-06-26,2150,N,nominal,2.0NRT,294.61,1.28,N
30.36862,57.12108,303.66,0.41,0.37,2025-06-26,2150,N,nominal,2.0NRT,292.57,0.71,N
30.32417,55.97454,307.99,0.45,0.39,2025-06-26,2150,N,nominal,2.0NRT,294.29,1.14,N
30.21519,55.98261,306.48,0.44,0.39,2025-06-26,2150,N,nominal,2.0NRT,293.86,0.72,N
29.47601,60.80743,311.53,0.4,0.37,2025-06-26,2150,N,nominal,2.0NRT,292.43,0.99,N
29.94873,56.73489,308.23,0.42,0.37,2025-06-26,2150,N,nominal,2.0NRT,292.86,0.78,N
29.94671,56.73191,302.32,0.42,0.37,2025-06-26,2150,N,nominal,2.0NRT,291.93,0.68,N
29.92896,56.7329,308.46,0.42,0.37,2025-06-26,2150,N,nominal,2.0NRT,294.14,1.5,N
30.0836,55.40081,304.77,0.47,0.39,2025-06-26,2150,N,nominal,2.0NRT,294.55,4.37,N
30.07998,55.40017,334.17,0.47,0.39,2025-06-26,2150,N,nominal,2.0NRT,296.51,4.37,N
29.81129,55.75225,305.7,0.45,0.39,2025-06-26,2150,N,nominal,2.0NRT,292.71,0.48,N
29.15257,55.36848,308.84,0.46,0.39,2025-06-26,2150,N,nominal,2.0NRT,295.93,1.89,N
29.14053,55.37607,308.35,0.46,0.39,2025-06-26,2150,N,nominal,2.0NRT,298.21,1.36,N
29.13693,55.37547,310.08,0.46,0.39,2025-06-26,2150,N,nominal,2.0NRT,298.4,1.36,N
29.13271,55.37957,309.69,0.46,0.39,2025-06-26,2150,N,nominal,2.0NRT,297.15,1.59,N
27.4223,56.49982,319.75,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,298.45,1.26,N
27.30106,56.30265,318.16,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,298.29,1.55,N
27.17196,56.05452,316.66,0.42,0.37,2025-06-26,2153,N,nominal,2.0NRT,299.7,2.21,N
27.16851,56.05391,327.62,0.42,0.37,2025-06-26,2153,N,nominal,2.0NRT,300.14,2.21,N
27.16203,56.09998,312.19,0.42,0.37,2025-06-26,2153,N,nominal,2.0NRT,299.35,2.08,N
27.16144,56.10418,313.69,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,299.68,0.84,N
27.14652,56.11007,310.93,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,298.42,1.03,N
26.91385,55.94035,313.78,0.42,0.38,2025-06-26,2153,N,nominal,2.0NRT,299.82,1.02,N
26.90018,55.91208,315.83,0.42,0.38,2025-06-26,2153,N,nominal,2.0NRT,299.53,1.22,N
26.85201,55.85186,337.94,0.42,0.38,2025-06-26,2153,N,nominal,2.0NRT,300.75,2.86,N
25.97542,56.07021,312.61,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,302.03,0.62,N
25.9652,56.0684,313.5,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,302.94,0.58,N
25.90409,54.53326,315.7,0.46,0.39,2025-06-26,2153,N,nominal,2.0NRT,298.59,0.17,N
25.57239,55.98844,311.81,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,301.17,0.75,N
25.55875,55.98607,312.82,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,301.98,0.59,N
25.01817,55.07565,311.44,0.43,0.38,2025-06-26,2153,N,nominal,2.0NRT,297.98,4.78,N
24.50654,56.59246,320.02,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,301.85,1.58,N
24.50422,56.60785,342.94,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,301.4,4.71,N
24.46566,56.63643,316.06,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,299.78,0.53,N
24.45604,56.55218,311.81,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,299.95,0.9,N
24.60801,54.14901,321.14,0.47,0.39,2025-06-26,2153,N,nominal,2.0NRT,299.99,1.36,N
24.32466,54.46737,313.48,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,301.49,2.59,N
24.32269,54.46853,318.04,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,302.01,1.97,N
23.48251,58.28051,309.35,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,286.42,3.62,N
23.19202,55.45814,344.23,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,302.78,9.04,N
23.15517,55.44778,307.55,0.41,0.37,2025-06-26,2153,N,nominal,2.0NRT,294.37,2.64,N
23.27893,54.26249,324.8,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,296.45,2.13,N
23.27834,54.26687,332.07,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,297.29,2.13,N
23.27537,54.2619,306.94,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,296.12,2.13,N
23.27477,54.26628,315.92,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,295.99,2.13,N
23.27668,54.26429,339.39,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,298.08,8.81,N
22.87884,55.92626,318.31,0.4,0.37,2025-06-26,2153,N,nominal,2.0NRT,284.5,1.4,N
22.67407,56.251,311.22,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,294.48,3.8,N
22.67074,56.25042,315.69,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,293.98,3.89,N
22.78283,54.72844,298.09,0.42,0.38,2025-06-26,2153,N,nominal,2.0NRT,285.46,0.19,N
22.44332,56.70012,309.24,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,285.25,1.17,N
22.44001,56.69952,302.12,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,281.86,0.59,N
22.6061,54.06924,315.89,0.45,0.39,2025-06-26,2153,N,nominal,2.0NRT,301.53,1.9,N
21.93795,57.07248,304.01,0.38,0.36,2025-06-26,2153,N,nominal,2.0NRT,282.26,1.15,N
21.83356,56.68179,309.59,0.38,0.36,2025-06-26,2153,N,nominal,2.0NRT,286.56,1.87,N
21.66615,56.40878,314.01,0.39,0.36,2025-06-26,2153,N,nominal,2.0NRT,290.62,1.78,N
39.04239,54.2504,350.69,0.7,0.75,2025-06-26,2329,N,nominal,2.0NRT,292.68,9,N
38.85645,54.23418,300.99,0.71,0.75,2025-06-26,2329,N,nominal,2.0NRT,288.99,0.8,N
38.84996,54.23058,306.57,0.71,0.75,2025-06-26,2329,N,nominal,2.0NRT,288.62,0.8,N
38.85076,54.23425,310.65,0.71,0.75,2025-06-26,2329,N,nominal,2.0NRT,289.4,0.96,N
26.5659,101.67464,327.59,0.34,0.56,2025-06-27,0544,N,low,2.0NRT,299.34,4.85,D
26.56678,101.6729,327.83,0.34,0.56,2025-06-27,0544,N,low,2.0NRT,298.51,4.82,D
26.57619,101.66688,367,0.34,0.56,2025-06-27,0544,N,high,2.0NRT,298.88,9.21,D
6.29274,81.35954,329.73,0.39,0.59,2025-06-27,0720,N,nominal,2.0NRT,294.04,2.87,D
6.29265,81.3601,328.25,0.39,0.59,2025-06-27,0720,N,nominal,2.0NRT,294.03,2,D
7.3652,81.31638,330.9,0.38,0.58,2025-06-27,0720,N,nominal,2.0NRT,289.73,3.03,D
7.54743,81.16933,330.72,0.38,0.59,2025-06-27,0720,N,nominal,2.0NRT,285.58,4.31,D
8.24031,80.1579,327.69,0.44,0.62,2025-06-27,0720,N,nominal,2.0NRT,287.91,3.04,D
8.34178,80.22992,334.29,0.43,0.62,2025-06-27,0720,N,nominal,2.0NRT,289.54,3.25,D
8.34365,80.22975,336.58,0.43,0.62,2025-06-27,0720,N,nominal,2.0NRT,291.06,2.93,D
8.83549,80.99697,344.49,0.37,0.58,2025-06-27,0720,N,nominal,2.0NRT,293.14,4.97,D
9.37276,80.6507,337.8,0.39,0.59,2025-06-27,0720,N,nominal,2.0NRT,291.89,4.97,D
8.99382,77.94114,337.23,0.59,0.7,2025-06-27,0720,N,nominal,2.0NRT,288.75,8.11,D
8.9928,77.93568,338.53,0.59,0.7,2025-06-27,0720,N,nominal,2.0NRT,291.8,10.78,D
8.99266,77.93597,346.49,0.59,0.7,2025-06-27,0720,N,nominal,2.0NRT,291.96,14.7,D
9.37493,78.90691,330.35,0.5,0.66,2025-06-27,0720,N,nominal,2.0NRT,292.9,4.61,D
9.37594,78.908,333.36,0.5,0.66,2025-06-27,0720,N,nominal,2.0NRT,292.56,2.96,D
9.138,77.61922,335.84,0.62,0.71,2025-06-27,0720,N,nominal,2.0NRT,288.45,7.42,D
9.38988,78.75016,333.74,0.52,0.67,2025-06-27,0720,N,nominal,2.0NRT,292.14,3.2,D
13.26345,79.57245,333.71,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,289.89,5.2,D
13.26889,79.57137,351.29,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,290.54,5.2,D
13.26336,79.57105,330.93,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,290.63,4.5,D
13.26881,79.57001,332.96,0.39,0.59,2025-06-27,0722,N,nominal,2.0NRT,290.31,5.58,D
13.09337,78.27289,330.53,0.48,0.64,2025-06-27,0722,N,nominal,2.0NRT,291.32,4.3,D
13.53517,79.79584,333.68,0.37,0.58,2025-06-27,0722,N,nominal,2.0NRT,288.99,2.68,D
14.14992,79.65195,340.61,0.37,0.58,2025-06-27,0722,N,nominal,2.0NRT,277.3,3.45,D
23.34438,100.43079,331.16,0.63,0.72,2025-06-27,0724,N,nominal,2.0NRT,286.52,4.49,D
26.98184,80.20368,332.53,0.39,0.44,2025-06-27,0726,N,nominal,2.0NRT,295.95,3.81,D
26.98218,80.20394,337.16,0.39,0.44,2025-06-27,0726,N,nominal,2.0NRT,296.18,3.27,D
27.07148,80.23166,335.37,0.39,0.44,2025-06-27,0726,N,nominal,2.0NRT,296.56,3.12,D
27.08741,80.12117,331.75,0.4,0.44,2025-06-27,0726,N,nominal,2.0NRT,296.43,2.75,D
27.01088,79.56634,338.44,0.43,0.46,2025-06-27,0726,N,nominal,2.0NRT,294.55,3.32,D
27.06278,78.61596,342.61,0.48,0.48,2025-06-27,0726,N,nominal,2.0NRT,293.46,6.44,D
27.83183,79.60954,339.33,0.41,0.45,2025-06-27,0726,N,nominal,2.0NRT,295.32,5.08,D
28.26471,78.19566,339.51,0.48,0.48,2025-06-27,0726,N,nominal,2.0NRT,294.17,8.36,D
29.51849,77.02397,334.03,0.53,0.5,2025-06-27,0726,N,nominal,2.0NRT,292.27,2.03,D
30.34217,80.08061,342.03,0.53,0.42,2025-06-27,0726,N,nominal,2.0NRT,303.19,9.64,D
30.34352,80.07825,348,0.53,0.42,2025-06-27,0726,N,nominal,2.0NRT,302.2,12.71,D
30.22526,78.64845,335.63,0.42,0.45,2025-06-27,0726,N,nominal,2.0NRT,293.19,3.74,D
30.76782,79.84653,331.75,0.53,0.42,2025-06-27,0726,N,nominal,2.0NRT,299.44,3.8,D
30.63652,75.88567,330.53,0.59,0.53,2025-06-27,0726,N,nominal,2.0NRT,291.97,8.16,D
30.78642,76.21691,331.56,0.56,0.51,2025-06-27,0726,N,nominal,2.0NRT,291.52,6.93,D
30.71751,75.61463,330.51,0.61,0.53,2025-06-27,0726,N,nominal,2.0NRT,287.05,4.09,D
30.77656,75.66979,333.68,0.6,0.53,2025-06-27,0726,N,nominal,2.0NRT,291.42,6.64,D
30.78331,75.6545,341.32,0.6,0.53,2025-06-27,0726,N,nominal,2.0NRT,290.08,9.69,D
30.7881,75.65302,336.9,0.6,0.53,2025-06-27,0726,N,nominal,2.0NRT,289.4,9.69,D
30.8375,75.52266,340.91,0.61,0.53,2025-06-27,0726,N,nominal,2.0NRT,291.52,10.95,D
30.92995,75.49255,342.36,0.61,0.53,2025-06-27,0726,N,nominal,2.0NRT,292.06,8.4,D
30.90704,75.26019,335.97,0.63,0.54,2025-06-27,0726,N,nominal,2.0NRT,290.35,6.94,D
38.13622,67.81297,333.38,0.52,0.67,2025-06-27,0731,N,nominal,2.0NRT,298.87,3.6,D
